,Date,Time,Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW),Wind Speed (m/s),Temperature (K),Pressure (Pa),Roughness_length (m)
6391,2018-04-10,14:00:00,275.481869336321,38.905601501464794,221.55920410156202,4.743876934051509,287.45,99309.3,0.15
6392,2018-04-10,15:00:00,310.205753139711,47.895500183105405,247.04780578613202,4.89326906204223,289.58,99254.9,0.15
6393,2018-04-10,16:00:00,469.301177294984,55.8887786865234,358.336608886718,5.5010471343994105,291.63,99207.7,0.15
6394,2018-04-10,17:00:00,1347.83972093369,58.7848091125488,1148.21899414062,7.6714482307434,293.35,99153.9,0.15
6395,2018-04-10,18:00:00,2052.2136373469298,53.9458808898925,1791.4510498046802,8.85695171356201,294.79,99075.7,0.15
6396,2018-04-10,19:00:00,2271.0737232589104,55.0324897766113,1862.8210449218695,9.19606304168701,295.82,98994.8,0.15
6397,2018-04-10,20:00:00,3230.24903481498,48.1245193481445,2790.6630859375,10.884840011596598,296.37,98932.3,0.15
6398,2018-04-10,21:00:00,2964.6797843572,43.9883193969726,2592.5400390625,10.2994699478149,296.33,98899.6,0.15
6399,2018-04-10,22:00:00,3161.95119980901,46.838020324707,2620.86108398437,10.714280128479,295.86,98868.5,0.15
6400,2018-04-10,23:00:00,3513.68417151124,48.4893798828125,3464.21801757812,11.9483203887939,295.21,98849.2,0.15
6401,2018-05-10,00:00:00,3579.43273292512,65.30930328369139,3547.79296875,12.5040397644042,294.1,98838.2,0.15
6402,2018-05-10,01:00:00,3491.56507832095,60.14302062988279,3520.35595703125,11.8222599029541,293.26,98837.4,0.15
6403,2018-05-10,02:00:00,3573.2871577547,61.8132896423339,3538.39208984375,12.427249908447196,292.71,98830.0,0.15
6404,2018-05-10,03:00:00,3600.0,68.34828186035149,3599.15698242187,13.379739761352502,290.72,98843.3,0.15
6405,2018-05-10,04:00:00,3596.5803596323212,72.912353515625,3560.34106445312,12.871470451354899,289.93,98855.4,0.15
6406,2018-05-10,05:00:00,3562.85185731538,67.0540466308593,3550.80493164062,12.3169202804565,289.68,98841.6,0.15
6407,2018-05-10,06:00:00,3589.2819893828496,71.489891052246,3503.40991210937,12.6625299453735,289.68,98832.0,0.15
6408,2018-05-10,07:00:00,3529.1158374513793,66.78814697265621,3521.63598632812,12.0473098754882,289.42,98852.1,0.15
6409,2018-05-10,08:00:00,3570.40591024068,63.7669715881347,3511.7509765625,12.3946895599365,289.18,98885.4,0.15
6410,2018-05-10,09:00:00,2688.5024329071107,54.77820968627921,2565.99194335937,9.83994770050048,288.69,98929.9,0.15
6411,2018-05-10,10:00:00,1773.36115732353,48.2499389648437,1961.5830078125,8.41093063354492,288.28,98979.7,0.15
6412,2018-05-10,11:00:00,2911.62266679802,31.1770706176757,2772.34399414062,10.2023296356201,287.92,99048.0,0.15
6413,2018-05-10,12:00:00,2539.80864589418,34.8698081970214,2489.4169921875,9.63010215759277,287.63,99093.2,0.15
6414,2018-05-10,13:00:00,3414.73502886333,37.3857192993164,3304.63793945312,11.471650123596099,287.42,99128.4,0.15
6415,2018-05-10,14:00:00,3148.39017061703,45.680908203125,3110.205078125,10.6823997497558,287.42,99155.6,0.15
6416,2018-05-10,15:00:00,3596.697423621061,55.6728897094726,3483.11596679687,12.8775300979614,287.38,99138.8,0.15
6417,2018-05-10,16:00:00,3600.0,62.942310333251896,3599.36401367187,14.133330345153801,287.61,99143.5,0.15
6418,2018-05-10,17:00:00,3600.0,70.1877136230468,3588.57592773437,13.7597703933715,287.95,99160.0,0.15
6419,2018-05-10,18:00:00,3600.0,69.62143707275389,3601.9619140625,14.2378501892089,288.01,99176.2,0.15
6420,2018-05-10,19:00:00,3600.0,70.1032562255859,3585.41796875,13.1378002166748,288.03,99188.9,0.15
6421,2018-05-10,20:00:00,3476.33080628144,68.1618728637695,3270.90600585937,11.7436304092407,288.02,99187.5,0.15
6422,2018-05-10,21:00:00,3595.92483885789,69.1510772705078,3582.34301757812,12.841549873352001,287.76,99218.3,0.15
6423,2018-05-10,22:00:00,3502.8468144734,69.52545928955071,3410.7119140625,11.8845596313476,287.01,99257.8,0.15
6424,2018-05-10,23:00:00,3596.8941973034607,73.4204635620117,3561.86303710937,12.888400077819801,286.27,99298.1,0.15
6425,2018-06-10,00:00:00,3600.0,71.3964767456054,3576.84594726562,13.0796604156494,285.75,99325.6,0.15
6426,2018-06-10,01:00:00,3600.0,72.264289855957,3591.81396484375,13.359370231628402,285.32,99342.7,0.15
6427,2018-06-10,02:00:00,3591.41067423925,74.2115402221679,3445.98999023437,12.707909584045401,285.06,99348.2,0.15
6428,2018-06-10,03:00:00,3431.58409524912,74.283447265625,3245.56689453125,11.540149688720698,284.97,99334.7,0.15
6429,2018-06-10,04:00:00,2842.6148587325106,80.0812072753906,2596.75610351562,10.0829601287841,284.88,99324.7,0.15
6430,2018-06-10,05:00:00,2379.8798204358604,82.6597900390625,2374.3369140625,9.36262035369873,284.78,99313.6,0.15
6431,2018-06-10,06:00:00,805.3162340706972,94.2526397705078,1274.32897949218,6.49827480316162,284.53,99312.0,0.15
6432,2018-06-10,07:00:00,441.16970802973196,95.4357528686523,579.119873046875,5.40172910690307,284.11,99323.0,0.15
6433,2018-06-10,08:00:00,277.474967544543,85.0289230346679,321.215301513671,4.752635955810541,283.68,99333.0,0.15
6434,2018-06-10,09:00:00,473.17764231554804,71.8982772827148,428.759002685546,5.51448917388916,283.39,99345.9,0.15
6435,2018-06-10,10:00:00,762.316888286818,57.4145584106445,750.065307617187,6.3865327835083,283.13,99366.6,0.15
6436,2018-06-10,11:00:00,1009.8559122007001,46.04940032958979,1042.90197753906,6.986350059509269,283.02,99397.3,0.15
6437,2018-06-10,12:00:00,1295.06208305946,32.6283798217773,1398.89904785156,7.5716209411621,282.88,99409.8,0.15
6438,2018-06-10,13:00:00,1589.5633490676,37.320011138916,1601.79504394531,8.103073120117179,282.8,99410.7,0.15
6439,2018-06-10,14:00:00,2200.44568498384,49.9327812194824,2069.7080078125,9.08734703063964,282.8,99385.6,0.15
6440,2018-06-10,15:00:00,2065.84595952411,53.177951812744105,1861.8260498046798,8.87829208374023,282.84,99346.5,0.15
6441,2018-06-10,16:00:00,2977.49695545295,64.9183273315429,2455.72998046875,10.3237104415893,282.82,99308.0,0.15
6442,2018-06-10,17:00:00,2903.9979178578196,76.62709045410149,2150.18188476562,10.1887702941894,282.84,99273.5,0.15
6443,2018-06-10,18:00:00,3596.43564404304,78.05890655517571,3420.21704101562,12.864330291747999,282.88,99257.2,0.15
6444,2018-06-10,19:00:00,3494.5578710619798,79.15049743652341,3090.90087890625,11.8384199142456,282.85,99255.0,0.15
6445,2018-06-10,20:00:00,1405.32372030052,72.62001037597649,1152.39904785156,7.77759504318237,282.85,99249.8,0.15
6446,2018-06-10,21:00:00,233.672966804543,78.68833923339841,189.103897094726,4.55472087860107,282.94,99253.3,0.15
6447,2018-06-10,22:00:00,0.0,105.53040313720699,0.0,2.52122402191162,282.87,99256.7,0.15
6448,2018-06-10,23:00:00,0.0,87.9707794189453,0.0,2.6837379932403502,282.82,99263.9,0.15
6449,2018-07-10,00:00:00,0.0,98.938003540039,0.0,2.85652303695678,282.77,99281.0,0.15
6450,2018-07-10,01:00:00,22.849252945195108,104.85780334472601,39.3811912536621,3.15442299842834,282.8,99299.9,0.15
6451,2018-07-10,02:00:00,229.341704420843,101.24680328369101,218.411407470703,4.53451681137084,282.73,99296.3,0.15
6452,2018-07-10,03:00:00,310.377402129373,99.4203033447265,368.391693115234,4.89399099349975,282.75,99293.6,0.15
6453,2018-07-10,04:00:00,293.270817186547,109.18389892578101,359.274505615234,4.82125186920166,282.78,99296.5,0.15
6454,2018-07-10,05:00:00,216.41777814874905,109.94090270996,258.679595947265,4.47352981567382,282.76,99284.0,0.15
6455,2018-07-10,06:00:00,646.9717825677901,114.25550079345699,636.2130126953119,6.0674309730529705,282.79,99278.7,0.15
6456,2018-07-10,07:00:00,200.26566722865897,118.38330078125,193.846893310546,4.39580917358398,282.8,99272.0,0.15
6457,2018-07-10,08:00:00,101.918485244056,127.53109741210899,83.85356140136709,3.85545301437377,282.86,99273.7,0.15
6458,2018-07-10,09:00:00,64.8501061644201,114.21790313720699,86.7397689819335,3.606614112854,282.95,99265.5,0.15
6459,2018-07-10,10:00:00,61.522556731416394,101.859497070312,91.1125335693359,3.58040499687194,283.08,99260.5,0.15
6460,2018-07-10,11:00:00,17.713297253765603,51.456169128417905,22.885570526123,3.0478229522705003,283.19,99266.5,0.15
6461,2018-07-10,12:00:00,165.679981948194,34.8801498413085,174.47399902343705,4.22362804412841,283.33,99294.5,0.15
6462,2018-07-10,13:00:00,329.96492369036497,31.8502006530761,293.815887451171,4.975341796875,283.41,99304.9,0.15
6463,2018-07-10,14:00:00,443.80615060389397,28.0601806640625,360.920013427734,5.41117191314697,283.52,99302.4,0.15
6464,2018-07-10,15:00:00,733.4334347071741,44.2603607177734,607.399475097656,6.30940580368041,283.79,99306.9,0.15
6465,2018-07-10,16:00:00,717.888145504832,60.30897140502921,615.7877197265619,6.267167091369621,284.04,99315.9,0.15
6466,2018-07-10,17:00:00,650.38037763863,73.0348434448242,450.061614990234,6.0773138999938885,284.19,99309.0,0.15
6467,2018-07-10,18:00:00,341.20828477122296,68.93080139160149,246.111404418945,5.0211329460144,284.27,99305.7,0.15
6468,2018-07-10,19:00:00,27.839949091144295,80.137092590332,4.37606716156005,3.2335889339447004,284.25,99317.5,0.15
6469,2018-07-10,20:00:00,0.0,130.53970336914,0.0,2.92019701004028,284.19,99326.4,0.15
6470,2018-07-10,21:00:00,0.0,119.650199890136,0.0,0.895352482795715,284.25,99333.0,0.15
6471,2018-07-10,22:00:00,0.0,95.25055694580072,0.0,0.7733175754547109,284.39,99327.0,0.15
6472,2018-07-10,23:00:00,0.0,68.720458984375,0.0,1.66887402534484,284.71,99330.0,0.15
6473,2018-08-10,00:00:00,0.0,126.95890045166,0.0,1.63229894638061,285.14,99339.0,0.15
6474,2018-08-10,01:00:00,0.0,72.87046813964841,0.0,1.9700939655303895,285.42,99342.7,0.15
6475,2018-08-10,02:00:00,29.6075044985046,54.6775283813476,0.0,3.25835990905761,285.62,99349.9,0.15
6476,2018-08-10,03:00:00,38.981220863800395,52.9247817993164,0.12846709787845598,3.37207102775573,285.29,99374.8,0.15
6477,2018-08-10,04:00:00,459.50641351940993,49.063491821289,351.050598144531,5.4668231010437,285.02,99402.4,0.15
6478,2018-08-10,05:00:00,346.872312491089,72.1182785034179,267.847290039062,5.043957233428951,284.75,99419.3,0.15
6479,2018-08-10,06:00:00,1040.94560666059,72.1291580200195,804.765075683593,7.055009841918942,284.58,99449.4,0.15
6480,2018-08-10,07:00:00,465.935662218116,69.1855926513671,371.652404785156,5.489329814910881,284.42,99491.8,0.15
6481,2018-08-10,08:00:00,102.598318004061,62.903839111328104,102.694602966308,3.8594710826873695,284.31,99533.4,0.15
6482,2018-08-10,09:00:00,0.0,58.8686294555664,4.48959493637084,2.59117197990417,284.17,99582.9,0.15
6483,2018-08-10,10:00:00,164.793961540212,32.893009185791,156.83560180664,4.21911191940307,283.97,99655.9,0.15
6484,2018-08-10,11:00:00,602.411527803544,33.4462013244628,519.223876953125,5.932375907897941,283.8,99732.1,0.15
6485,2018-08-10,12:00:00,673.224436179911,27.907840728759695,647.034484863281,6.14278411865234,283.58,99799.5,0.15
6486,2018-08-10,13:00:00,611.419086392354,25.9392795562744,507.059204101562,5.95951700210571,283.31,99869.7,0.15
6487,2018-08-10,14:00:00,810.207848245027,20.9563999176025,696.803588867187,6.510764122009269,283.08,99927.9,0.15
6488,2018-08-10,15:00:00,676.534468306589,27.0823192596435,562.024719238281,6.15216302871704,282.92,99977.3,0.15
6489,2018-08-10,16:00:00,1196.31729470068,44.00426864624021,1038.4990234375,7.379308223724362,282.86,100009.0,0.15
6490,2018-08-10,17:00:00,1037.7739432726598,50.7259407043457,904.6035766601559,7.048066139221191,282.92,100041.0,0.15
6491,2018-08-10,18:00:00,703.659840009901,54.2723999023437,602.52392578125,6.22804117202758,282.87,100075.0,0.15
6492,2018-08-10,19:00:00,747.733665729246,73.1227798461914,643.076477050781,6.3478069305419895,282.96,100114.0,0.15
6493,2018-08-10,20:00:00,513.8667011464161,74.64906311035149,320.157989501953,5.65219783782958,282.83,100156.0,0.15
6494,2018-08-10,21:00:00,791.1607315909372,79.74314880371091,588.33837890625,6.46188116073608,282.75,100203.0,0.15
6495,2018-08-10,22:00:00,1600.1120607591504,70.98636627197259,1261.30505371093,8.12113857269287,282.65,100249.0,0.15
6496,2018-08-10,23:00:00,3229.5951552835,65.96115875244139,2640.22094726562,10.883119583129801,282.55,100300.0,0.15
6497,2018-09-10,00:00:00,3188.1224762534307,62.893829345703104,2841.6650390625,10.7775697708129,282.38,100353.0,0.15
6498,2018-09-10,01:00:00,3310.22104590104,64.46820831298821,2869.93994140625,11.1109399795532,282.2,100408.0,0.15
6499,2018-09-10,02:00:00,3568.77495951844,62.8343887329101,3536.36694335937,12.3770399093627,282.05,100467.0,0.15
6500,2018-09-10,03:00:00,3600.0,64.480842590332,3599.623046875,14.024060249328599,281.89,100519.0,0.15
6501,2018-09-10,04:00:00,3600.0,63.221828460693295,3480.89892578125,13.168959617614698,281.73,100559.0,0.15
6502,2018-09-10,05:00:00,3600.0,59.265098571777294,3592.45092773437,13.169420242309501,281.57,100584.0,0.15
6503,2018-09-10,06:00:00,3587.8987589685,55.907131195068295,3508.43798828125,12.6360502243041,281.46,100616.0,0.15
6504,2018-09-10,07:00:00,3347.54439595669,56.202220916748,2986.44995117187,11.2293395996093,281.37,100660.0,0.15
6505,2018-09-10,08:00:00,2194.37142762572,38.0593109130859,2182.94604492187,9.07796955108642,281.26,100709.0,0.15
6506,2018-09-10,09:00:00,3448.1457262625,42.2061691284179,3228.48999023437,11.611410140991199,281.17,100754.0,0.15
6507,2018-09-10,10:00:00,2148.6970057834,38.2844009399414,2078.462890625,9.007298469543448,281.0,100793.0,0.15
6508,2018-09-10,11:00:00,3475.8762591825,35.1028709411621,3260.51196289062,11.741370201110804,280.81,100850.0,0.15
6509,2018-09-10,12:00:00,2619.86798932745,33.278049468994105,2409.49291992187,9.74044895172119,280.62,100894.0,0.15
6510,2018-09-10,13:00:00,2952.90775190971,32.558120727539,2588.31005859375,10.2774801254272,280.41,100934.0,0.15
6511,2018-09-10,14:00:00,2885.3228172653303,30.0120201110839,2461.72290039062,10.1559600830078,280.43,100962.0,0.15
6512,2018-09-10,15:00:00,3222.65434797562,35.5433197021484,2811.455078125,10.8649702072143,280.83,100964.0,0.15
6513,2018-09-10,16:00:00,2000.2306077004105,43.2392807006835,1849.36096191406,8.77524375915527,281.43,100959.0,0.15
6514,2018-09-10,17:00:00,2898.3678992344,50.4073905944824,2544.55200195312,10.178819656372,282.01,100942.0,0.15
6515,2018-09-10,18:00:00,3241.88511381737,53.43965911865229,2855.02587890625,10.9157695770263,282.63,100929.0,0.15
6516,2018-09-10,19:00:00,3018.6086821801396,54.5635681152343,2751.19506835937,10.4036798477172,282.74,100922.0,0.15
6517,2018-09-10,20:00:00,3553.1011631235997,55.0938301086425,3462.99389648437,12.2285499572753,282.48,100912.0,0.15
6518,2018-09-10,21:00:00,3489.94768687335,54.75841903686521,3321.67407226562,11.8136301040649,282.15,100910.0,0.15
6519,2018-09-10,22:00:00,3580.93749616353,49.7458686828613,3571.05004882812,12.5247802734375,282.08,100906.0,0.15
6520,2018-09-10,23:00:00,3583.83216650937,55.6349411010742,3485.65502929687,12.5675201416015,281.74,100921.0,0.15
6521,2018-10-10,00:00:00,3515.2072506871195,51.1349792480468,3486.96899414062,11.957630157470698,281.46,100942.0,0.15
6522,2018-10-10,01:00:00,3563.25749200872,49.8034706115722,3499.05395507812,12.320859909057601,281.2,100962.0,0.15
6523,2018-10-10,02:00:00,3373.8017430097802,49.1994285583496,3049.80102539062,11.3189496994018,280.99,100970.0,0.15
6524,2018-10-10,03:00:00,3204.73354233891,47.1111907958984,2884.15087890625,10.8190298080444,280.87,100975.0,0.15
6525,2018-10-10,04:00:00,2933.25301598014,43.932579040527294,2532.05590820312,10.2413301467895,280.73,100992.0,0.15
6526,2018-10-10,05:00:00,2758.9699066764397,42.866428375244105,2449.22192382812,9.94741439819335,280.62,100997.0,0.15
6527,2018-10-10,06:00:00,3142.74368690171,44.1102294921875,2926.93408203125,10.6693000793457,280.59,100999.0,0.15
6528,2018-10-10,07:00:00,2481.62431739346,51.0102005004882,2356.22509765625,9.55337524414062,280.46,101011.0,0.15
6529,2018-10-10,08:00:00,2227.10103148792,37.6457481384277,2108.3798828125,9.12844371795654,280.43,101026.0,0.15
6530,2018-10-10,09:00:00,2228.95007331395,32.864021301269496,2071.23510742187,9.13129138946533,280.34,101043.0,0.15
6531,2018-10-10,10:00:00,2445.20311494132,35.023590087890604,2288.251953125,9.50671100616455,280.27,101050.0,0.15
6532,2018-10-10,11:00:00,3388.57843545042,37.519718170166,3009.39697265625,11.3720703125,280.14,101049.0,0.15
6533,2018-10-10,12:00:00,3003.0065218939008,36.568130493164,2619.1669921875,10.3729200363159,280.08,101049.0,0.15
6534,2018-10-10,13:00:00,3522.1768592430394,36.452419281005795,3459.96899414062,12.001460075378402,280.06,101040.0,0.15
6535,2018-10-10,14:00:00,3298.371770212311,31.593410491943306,3146.42797851562,11.0752601623535,280.15,101022.0,0.15
6536,2018-10-10,15:00:00,3344.75579183819,36.689548492431605,2988.087890625,11.2201499938964,280.21,101009.0,0.15
6537,2018-10-10,16:00:00,3004.1565386654493,49.8918914794921,2612.46411132812,10.3751697540283,280.35,101011.0,0.15
6538,2018-10-10,17:00:00,2794.84734543944,43.14966964721671,2582.94604492187,10.0044202804565,280.52,100996.0,0.15
6539,2018-10-10,18:00:00,3480.00813662781,57.346340179443295,3215.46606445312,11.762089729309,280.74,100974.0,0.15
6540,2018-10-10,19:00:00,3418.32604698547,58.10445022583,3115.18090820312,11.4859399795532,280.85,100957.0,0.15
6541,2018-10-10,20:00:00,2780.64042237322,53.50133895874021,2572.1708984375,9.98165130615234,280.62,100951.0,0.15
6542,2018-10-10,21:00:00,3056.90692437068,51.6926803588867,2738.84399414062,10.4814701080322,280.63,100948.0,0.15
6543,2018-10-10,22:00:00,3473.19477412406,46.736110687255795,3310.55102539062,11.7281303405761,280.49,100954.0,0.15
6544,2018-10-10,23:00:00,2447.89300373406,46.3630790710449,2154.2548828125,9.466343879699698,280.22,100966.0,0.15
6545,2018-11-10,00:00:00,2146.90606237454,48.8890800476074,2063.84497070312,9.00452136993408,279.99,100983.0,0.15
6546,2018-11-10,01:00:00,3080.62793153036,53.6156005859375,2666.47900390625,10.5313997268676,279.65,100999.0,0.15
6547,2018-11-10,02:00:00,2465.6422269607997,54.5165710449218,2122.1650390625,9.49338054656982,278.71,101013.0,0.15
6548,2018-11-10,03:00:00,2413.3698754419,52.6891593933105,2035.52099609375,9.41372203826904,278.28,101008.0,0.15
6549,2018-11-10,04:00:00,1995.88362503227,60.29745864868161,1746.2490234375,8.76838588714599,277.97,100968.0,0.15
6550,2018-11-10,05:00:00,1954.19644183167,53.8634605407714,1752.291015625,8.70240688323974,277.39,100910.0,0.15
6551,2018-11-10,06:00:00,1288.0982365325901,44.6699790954589,1230.48803710937,7.55826377868652,276.81,100857.0,0.15
6552,2018-11-10,07:00:00,681.88980529319,44.3915901184082,626.272277832031,6.16728115081787,276.27,100814.0,0.15
6553,2018-11-10,08:00:00,946.286310152883,43.90475845336911,960.44140625,6.84168815612792,275.78,100787.0,0.15
6554,2018-11-10,09:00:00,1731.48296991056,49.3615493774414,1603.83203125,8.341968536376951,275.45,100784.0,0.15
6555,2018-11-10,10:00:00,2167.38327436165,47.0318298339843,1989.9720458984305,9.03624629974365,275.2,100803.0,0.15
6556,2018-11-10,11:00:00,1884.04669188373,20.9092407226562,1937.81298828125,8.59043312072753,274.96,100828.0,0.15
6557,2018-11-10,12:00:00,2121.33379025164,28.5359096527099,1907.9110107421798,8.964815139770499,274.84,100837.0,0.15
6558,2018-11-10,13:00:00,1102.77119892468,22.2734909057617,1067.73706054687,7.18769693374633,274.89,100838.0,0.15
6559,2018-11-10,14:00:00,288.473914947406,29.353769302368107,283.03839111328097,4.80056381225585,276.06,100832.0,0.15
6560,2018-11-10,15:00:00,788.914343325713,40.386680603027294,714.0986938476559,6.456070899963371,278.1,100803.0,0.15
6561,2018-11-10,16:00:00,662.597584048772,39.577579498291,550.622314453125,6.112491130828849,280.13,100753.0,0.15
6562,2018-11-10,17:00:00,567.138112631582,33.0265083312988,440.43508911132795,5.823760032653801,281.78,100696.0,0.15
6563,2018-11-10,18:00:00,0.0,16.341930389404194,0.0,2.41809511184692,282.85,100657.0,0.15
6564,2018-11-10,19:00:00,0.0,165.748794555664,0.0,1.55311203002929,283.55,100637.0,0.15
6565,2018-11-10,20:00:00,0.0,186.124404907226,0.0,0.9569467902183528,283.95,100612.0,0.15
6566,2018-11-10,21:00:00,30.5684627748824,86.6620407104492,0.0,3.27128100395202,283.86,100591.0,0.15
6567,2018-11-10,22:00:00,125.866310906841,74.19232940673821,74.83856964111321,3.98883509635925,283.38,100572.0,0.15
6568,2018-11-10,23:00:00,0.0,55.24618911743161,0.0,1.98275899887084,282.23,100579.0,0.15
6569,2018-12-10,00:00:00,654.156328859573,74.3310089111328,521.08642578125,6.0882267951965305,281.01,100591.0,0.15
6570,2018-12-10,01:00:00,1155.30380731316,75.7030029296875,962.198425292968,7.29660701751708,280.7,100594.0,0.15
6571,2018-12-10,02:00:00,1843.9506690454896,63.8666114807128,1582.44396972656,8.52583789825439,280.55,100596.0,0.15
6572,2018-12-10,03:00:00,2341.40766119957,63.7452583312988,2009.4969482421798,9.3038330078125,280.57,100601.0,0.15
6573,2018-12-10,04:00:00,2513.9906458279197,65.13117218017571,2078.248046875,9.595714569091788,280.55,100594.0,0.15
6574,2018-12-10,05:00:00,2699.14076255469,69.2637863159179,2399.48999023437,9.855811119079581,280.4,100584.0,0.15
6575,2018-12-10,06:00:00,1800.1322676746302,64.781379699707,1655.83605957031,8.45469760894775,280.43,100592.0,0.15
6576,2018-12-10,07:00:00,3362.7243782936707,69.80996704101561,3007.26293945312,11.280440330505302,280.7,100587.0,0.15
6577,2018-12-10,08:00:00,2415.36357625362,62.6007804870605,2198.09497070312,9.41676235198974,280.73,100573.0,0.15
6578,2018-12-10,09:00:00,3497.049459555071,67.9097518920898,3314.55688476562,11.852069854736301,280.8,100589.0,0.15
6579,2018-12-10,10:00:00,3310.82121758193,60.1452293395996,2990.5400390625,11.112770080566401,280.93,100611.0,0.15
6580,2018-12-10,11:00:00,1703.64981217927,49.66379928588861,1586.7619628906198,8.29577732086181,280.99,100633.0,0.15
6581,2018-12-10,12:00:00,2715.62975703084,43.84167098999021,2406.34008789062,9.88064575195312,281.15,100656.0,0.15
6582,2018-12-10,13:00:00,2886.4533119399202,43.5298309326171,2715.19897460937,10.157930374145499,281.33,100672.0,0.15
6583,2018-12-10,14:00:00,2465.60983539921,37.1079788208007,2339.69604492187,9.53273200988769,281.62,100663.0,0.15
6584,2018-12-10,15:00:00,3222.36196362782,44.9151306152343,3011.94799804687,10.864210128784098,282.11,100627.0,0.15
6585,2018-12-10,16:00:00,2261.6650336491502,43.206871032714794,2143.16796875,9.181612014770499,283.18,100590.0,0.15
6586,2018-12-10,17:00:00,2722.71854385993,47.0781784057617,2602.92700195312,9.891416549682608,285.34,100560.0,0.15
6587,2018-12-10,18:00:00,2504.82784035063,40.7263984680175,2466.07202148437,9.583642959594721,286.92,100527.0,0.15
6588,2018-12-10,19:00:00,2707.15873324575,35.0376586914062,2640.51611328125,9.86784934997558,287.85,100496.0,0.15
6589,2018-12-10,20:00:00,2053.8634210300797,46.308620452880795,2067.39208984375,8.85953617095947,288.38,100464.0,0.15
6590,2018-12-10,21:00:00,1624.3372192394,40.238971710205,1630.248046875,8.16242504119873,288.19,100457.0,0.15
6591,2018-12-10,22:00:00,2289.13332101484,49.9151306152343,2168.72192382812,9.223776817321768,287.46,100461.0,0.15
6592,2018-12-10,23:00:00,2178.59647662934,41.852321624755795,2079.27490234375,9.05359363555908,286.37,100469.0,0.15
6593,2018-10-13,00:00:00,2442.27061582236,41.7617416381835,2531.26904296875,9.502997398376461,285.22,100474.0,0.15
6594,2018-10-13,01:00:00,1843.2493857507002,41.542930603027294,1877.0439453125,8.524703979492179,284.4,100475.0,0.15
6595,2018-10-13,02:00:00,3272.96769044659,31.3389301300048,2996.7119140625,11.0014896392822,283.74,100482.0,0.15
6596,2018-10-13,03:00:00,3332.0656452300104,38.18215942382809,3099.35107421875,11.1790599822998,283.24,100460.0,0.15
6597,2018-10-13,04:00:00,3158.22916535797,42.7582511901855,2823.44189453125,10.705470085144,282.87,100413.0,0.15
6598,2018-10-13,05:00:00,3152.7610488277696,50.08980178833,2964.80590820312,10.692609786987301,282.86,100367.0,0.15
6599,2018-10-13,06:00:00,1996.49220499224,37.7630081176757,1960.67199707031,8.76934623718261,282.89,100323.0,0.15
6600,2018-10-13,07:00:00,1987.88374339612,41.6630210876464,1907.92199707031,8.75575447082519,282.99,100286.0,0.15
6601,2018-10-13,08:00:00,3345.67718790157,43.9714012145996,3057.19995117187,11.2231798171997,283.03,100261.0,0.15
6602,2018-10-13,09:00:00,1589.1196651777802,34.4371604919433,1623.50500488281,8.10231208801269,283.18,100255.0,0.15
6603,2018-10-13,10:00:00,1416.26317959573,39.586818695068295,1445.85595703125,7.7975168228149405,283.31,100268.0,0.15
6604,2018-10-13,11:00:00,3079.09016804035,30.883359909057607,2915.92895507812,10.5281200408935,283.38,100286.0,0.15
6605,2018-10-13,12:00:00,3292.6466423585907,37.775398254394496,3034.28491210937,11.058320045471099,283.33,100300.0,0.15
6606,2018-10-13,13:00:00,1501.17108766752,33.682769775390604,1546.5570068359302,7.94942903518676,283.26,100309.0,0.15
6607,2018-10-13,14:00:00,1527.1054435499,36.0460700988769,1658.69396972656,7.994948863983152,283.85,100307.0,0.15
6608,2018-10-13,15:00:00,1804.92270179976,34.39286041259761,1850.7209472656202,8.46250438690185,284.89,100290.0,0.15
6609,2018-10-13,16:00:00,1234.67697137284,38.246101379394496,1203.64794921875,7.45488500595092,286.23,100267.0,0.15
6610,2018-10-13,17:00:00,2599.6615023225,38.3019714355468,2306.39306640625,9.712044715881339,287.62,100235.0,0.15
6611,2018-10-13,18:00:00,1553.0730630743499,44.9883804321289,1419.96301269531,8.04015159606933,288.87,100201.0,0.15
6612,2018-10-13,19:00:00,816.854995420949,37.82389068603511,724.19287109375,6.527665138244621,289.79,100170.0,0.15
6613,2018-10-13,20:00:00,782.752596112842,39.1587486267089,822.4534301757809,6.4400839805603,290.26,100146.0,0.15
6614,2018-10-13,21:00:00,2188.96012988847,37.3481292724609,1967.76904296875,9.06961154937744,290.1,100128.0,0.15
6615,2018-10-13,22:00:00,1693.12349087919,47.7413101196289,1693.7819824218698,8.27822971343994,289.19,100111.0,0.15
6616,2018-10-13,23:00:00,1154.6537137600599,40.6809501647949,1068.45300292968,7.29527997970581,287.63,100096.0,0.15
6617,2018-10-14,00:00:00,1217.08191829325,57.5476417541503,1095.03405761718,7.42042779922485,285.96,100095.0,0.15
6618,2018-10-14,01:00:00,1474.05599772853,50.5161209106445,1342.88000488281,7.9014139175415,284.83,100088.0,0.15
6619,2018-10-14,02:00:00,776.1232789297542,43.856559753417905,688.754028320312,6.42280197143554,283.91,100065.0,0.15
6620,2018-10-14,03:00:00,704.812545322907,44.1400299072265,673.015686035156,6.23122787475585,283.17,100045.0,0.15
6621,2018-10-14,04:00:00,655.333318550713,48.087150573730405,630.102111816406,6.09162092208862,282.58,100025.0,0.15
